MDS_X,MDS_Y,C1_X,C1_Y
0.595394412,0.734211309,0.6436722,0.707201
0.595394413,0.734211309,0.6436722,0.707201
0.966359588,0.628557037,0.8108089,0.19237202
0.434051967,0.695802992,0.44449633,0.7019975
0.425108366,0.691284603,0.620728,0.48507833
0.434051967,0.695802992,0.44449633,0.7019975
0.369737573,0.394300613,0.372042,0.39541286
0.346943931,0.416320083,0.3510412,0.4175607
0.369737573,0.394300613,0.372042,0.39541286
0.346943931,0.416320083,0.3510412,0.4175607
0.352668578,0.294707677,0.32773715,0.27115244
0.286576201,0.249521478,0.34253109,0.31820703
0.352668578,0.294707677,0.32773715,0.27115244
0.871371987,0.770059704,0.86236405,0.7745252
0.325852226,0.314695012,0.34102127,0.3099647
0.419931244,0.250553034,0.44486642,0.25963736
0.325852226,0.314695012,0.34102127,0.3099647
0.419931244,0.250553034,0.44486642,0.25963736
0.325852226,0.314695012,0.34102127,0.3099647
0.419931244,0.250553034,0.44486642,0.25963736
0.325852226,0.314695012,0.34102127,0.3099647
0.936921312,0.664924858,0.5303449,0.15363026
0.626495915,0.914100185,0.7871094,0.5623013
0.626495912,0.914100186,0.7871094,0.5623013
0.626495948,0.914100172,0.7871094,0.5623013
0.626495925,0.914100181,0.7871094,0.5623013
0.470699761,0.90948323,0.47038773,0.92695457
0.466477133,0.910561799,0.49076423,0.91523975
0.470699766,0.90948323,0.47038773,0.92695457
0.9445888,0.703306008,1.0013981,0.68974316
0.403899446,0.69874287,0.39775324,0.6654068
0.504077091,0.715916061,0.4993214,0.72708076
0.403899446,0.69874287,0.39775324,0.6654068
0.504077091,0.715916061,0.4993214,0.72708076
0.329823271,0.341870453,0.31754127,0.3250326
0.417662555,0.257375932,0.41359025,0.2554456
0.329823271,0.341870453,0.31754127,0.3250326
0.417662555,0.257375932,0.41359025,0.2554456
0.329823271,0.341870453,0.31754127,0.3250326
0.417662555,0.257375932,0.41359025,0.2554456
0.329823271,0.341870453,0.31754127,0.3250326
0.417662555,0.257375932,0.41359025,0.2554456
0.329823271,0.341870453,0.31754127,0.3250326
0.417662555,0.257375932,0.41359025,0.2554456
0.329823271,0.341870453,0.31754127,0.3250326
0.417662555,0.257375932,0.41359025,0.2554456
0.330176765,0.339247884,0.3099547,0.35107166
0.429782445,0.28642566,0.42601806,0.26224434
0.330176765,0.339247884,0.3099547,0.35107166
0.429782445,0.28642566,0.42601806,0.26224434
0.903142269,0.439364198,0.9100821,0.43172896
0.903142269,0.439364198,0.9100821,0.43172896
0.903142269,0.439364198,0.9100821,0.43172896
0.903142269,0.439364198,0.9100821,0.43172896
0.318573573,0.211378072,0.34217075,0.22000705
0.358956068,0.182369656,0.3573166,0.18166614
0.318573573,0.211378072,0.34217075,0.22000705
0.358956068,0.182369656,0.3573166,0.18166614
0.328737354,0.342940748,0.33630657,0.32345694
0.414663803,0.258562594,0.42487955,0.25335133
0.328737354,0.342940748,0.33630657,0.32345694
0.414663803,0.258562594,0.42487955,0.25335133
0.31301401,0.262958423,0.3015386,0.28362894
0.393185234,0.205182705,0.4068445,0.20077759
0.31301401,0.262958423,0.3015386,0.28362894
0.393185234,0.205182705,0.4068445,0.20077759
0.31301401,0.262958423,0.3015386,0.28362894
0.393185234,0.205182705,0.4068445,0.20077759
0.328737354,0.342940748,0.33630657,0.32345694
0.414663803,0.258562594,0.42487955,0.25335133
0.329823271,0.341870453,0.3367107,0.33546233
0.42677913,0.289731842,0.43569005,0.28515565
0.329823271,0.341870453,0.3367107,0.33546233
0.42677913,0.289731842,0.43569005,0.28515565
0.328737354,0.342940748,0.33630657,0.32345694
0.414663803,0.258562594,0.42565542,0.27894434
0.328737354,0.342940748,0.33630657,0.32345694
0.414663803,0.258562594,0.42565542,0.27894434
0.31301401,0.262958423,0.3015386,0.28362894
0.393185234,0.205182705,0.39734632,0.21886638
0.31301401,0.262958423,0.3015386,0.28362894
0.393185234,0.205182705,0.39734632,0.21886638
0.309608392,0.200912852,0.30147704,0.19208959
0.380131343,0.145509844,0.40446717,0.17570785
0.309608392,0.200912852,0.30147704,0.19208959
0.380131343,0.145509844,0.40446717,0.17570785
0.317828861,0.301863968,0.32031918,0.3045337
0.401689348,0.19781027,0.39115423,0.18336415
0.317828861,0.301863968,0.32031918,0.3045337
0.401689348,0.19781027,0.39115423,0.18336415
0.317828861,0.301863968,0.32031918,0.3045337
0.401689348,0.19781027,0.39115423,0.18336415
0.317828861,0.301863968,0.32031918,0.3045337
0.401689348,0.19781027,0.39115423,0.18336415
0.75146011,0.175830394,0.73821163,0.12853023
0.75146011,0.175830394,0.73821163,0.12853023
0.75146011,0.175830394,0.73821163,0.12853023
0.663263855,0.021765532,0.63655686,0.0989315
0.324880144,0.283334033,0.28474328,0.26951528
0.373546848,0.238469535,0.37505,0.2510748
0.324880144,0.283334033,0.28474328,0.26951528
0.373546848,0.238469535,0.37505,0.2510748
0.341770116,0.803234648,0.46769294,0.19091484
0.423162896,0.776406712,0.4780241,0.18948531
0.351484501,0.104191944,0.46769294,0.19091484
0.473851872,0.16026493,0.4780241,0.18948531
0.389768183,0.501509098,0.37420452,0.4977827
0.431567188,0.511557687,0.44527644,0.47573906
0.389768183,0.501509098,0.37420452,0.4977827
0.431567188,0.511557687,0.44527644,0.47573906
0.374835894,0.4697559,0.4021861,0.47335225
0.420222457,0.484396956,0.42372143,0.5017116
0.374835894,0.4697559,0.4021861,0.47335225
0.417252436,0.443649254,0.4125533,0.44392085
0.374835894,0.4697559,0.39322838,0.45635796
0.417252436,0.443649254,0.4125533,0.44392085
0.374835894,0.4697559,0.39322838,0.45635796
0.417252436,0.443649254,0.4125533,0.44392085
0.374835894,0.4697559,0.39322838,0.45635796
0.417252436,0.443649254,0.4125533,0.44392085
0.374835894,0.4697559,0.39322838,0.45635796
0.417252436,0.443649254,0.4125533,0.44392085
0.648046005,0.092960277,0.6572037,0.09332596
0.648046005,0.092960277,0.6572037,0.09332596
0.648046005,0.092960277,0.6572037,0.09332596
0.648046265,0.092960421,0.6572037,0.09332596
0.648046005,0.092960277,0.6572037,0.09332596
0.648046005,0.092960277,0.6572037,0.09332596
0.555710323,0.03598987,0.57666147,0.09313068
0.667029956,0.021513545,0.6394878,0.12270282
0.359128515,0.719100188,0.35887325,0.7328597
0.546299471,0.321893351,0.57483226,0.3579021
0.359128515,0.719100188,0.35887325,0.7328597
0.467281979,0.77820851,0.4515442,0.79187787
0.386865636,0.698373622,0.38683707,0.69857055
0.469940032,0.703286407,0.46800268,0.69675004
0.386865636,0.698373622,0.38683707,0.69857055
0.469940032,0.703286407,0.46800268,0.69675004
0.386865636,0.698373622,0.38683707,0.69857055
0.469940032,0.703286407,0.46800268,0.69675004
0.386865636,0.698373622,0.38683707,0.69857055
0.469940032,0.703286407,0.46800268,0.69675004
0.386865636,0.698373622,0.38683707,0.69857055
0.469940032,0.703286407,0.46800268,0.69675004
0.386865636,0.698373622,0.38683707,0.69857055
0.469940032,0.703286407,0.46800268,0.69675004
0.374101457,0.607324044,0.3677461,0.6164584
0.464389732,0.551973609,0.48068774,0.5302782
0.374101457,0.607324044,0.3677461,0.6164584
0.464389732,0.551973609,0.48068774,0.5302782
0.374101457,0.607324044,0.3677461,0.6164584
0.464389732,0.551973609,0.48068774,0.5302782
0.374101457,0.607324044,0.3677461,0.6164584
0.464389732,0.551973609,0.48068774,0.5302782
0.374101457,0.607324044,0.3677461,0.6164584
0.464389732,0.551973609,0.48068774,0.5302782
0.374101457,0.607324044,0.3677461,0.6164584
0.451793862,0.619900121,0.38808346,0.616031
0.386865636,0.698373622,0.38683707,0.69857055
0.469940032,0.703286407,0.46800268,0.69675004
0.386865636,0.698373622,0.38683707,0.69857055
0.469940032,0.703286407,0.46800268,0.69675004
0.386865636,0.698373622,0.38683707,0.69857055
0.469940032,0.703286407,0.46800268,0.69675004
0.386865636,0.698373622,0.38683707,0.69857055
0.469940032,0.703286407,0.46800268,0.69675004
0.374101457,0.607324044,0.3677461,0.6164584
0.464389732,0.551973609,0.48068774,0.5302782
0.374101457,0.607324044,0.3677461,0.6164584
0.464389732,0.551973609,0.48068774,0.5302782
0.81377607,0.272651517,0.8119103,0.2879414
0.788347933,0.220517415,0.68766737,0.47581166
0.81377607,0.272651517,0.8119103,0.2879414
0.788347933,0.220517415,0.68766737,0.47581166
0.81377607,0.272651517,0.8119103,0.2879414
0.788347933,0.220517415,0.68766737,0.47581166
0.81377607,0.272651517,0.8119103,0.2879414
0.788347933,0.220517415,0.68766737,0.47581166
0.481078636,0.271936102,0.5168992,0.31025088
0.418195333,0.294546029,0.39370805,0.2997759
0.32732794,0.36500892,0.3230863,0.37159252
0.418195333,0.294546029,0.39370805,0.2997759
0.32732794,0.36500892,0.3230863,0.37159252
0.418195333,0.294546029,0.39370805,0.2997759
0.32732794,0.36500892,0.3230863,0.37159252
0.418195333,0.294546029,0.39370805,0.2997759
0.32732794,0.36500892,0.3230863,0.37159252
0.418195333,0.294546029,0.39370805,0.2997759
0.32732794,0.36500892,0.3230863,0.37159252
0.418195333,0.294546029,0.39370805,0.2997759
0.32732794,0.36500892,0.3230863,0.37159252
0.418195333,0.294546029,0.39370805,0.2997759
0.31373214,0.3077819,0.32007936,0.30748135
0.407515587,0.231843963,0.41346526,0.24766546
0.312253441,0.300461459,0.31850952,0.29690027
0.405417167,0.226254601,0.3993559,0.21333726
0.312253441,0.300461459,0.31850952,0.29690027
0.405417167,0.226254601,0.3993559,0.21333726
0.312253441,0.300461459,0.31850952,0.29690027
0.405417167,0.226254601,0.3993559,0.21333726
0.312253441,0.300461459,0.31850952,0.29690027
0.405417167,0.226254601,0.3993559,0.21333726
0.326175144,0.258528093,0.26998216,0.32705238
0.434739059,0.197434814,0.4307847,0.20729394
0.190367846,0.368339653,0.26998216,0.32705238
0.434739059,0.197434814,0.4307847,0.20729394
0.311936244,0.344181866,0.28106976,0.410567
0.414700788,0.270582598,0.38270804,0.24891368
0.312253441,0.300461459,0.31850952,0.29690027
0.405417167,0.226254601,0.3993559,0.21333726
0.312253441,0.300461459,0.31850952,0.29690027
0.405417167,0.226254601,0.3993559,0.21333726
0.312253441,0.300461459,0.31850952,0.29690027
0.405417167,0.226254601,0.3993559,0.21333726
0.867176628,0.611733911,0.8598192,0.6075308
0.867176637,0.611733886,0.8598192,0.6075308
0.86717663,0.611733905,0.8598192,0.6075308
0.86717663,0.611733905,0.8598192,0.6075308
0.790482891,0.65482948,0.8055681,0.65810627
0.687120988,0.494406917,0.6869099,0.5065302
0.687120988,0.494406917,0.6869099,0.5065302
0.687120988,0.494406917,0.6869099,0.5065302
0.687120988,0.494406917,0.6869099,0.5065302
0.687120988,0.494406917,0.6869099,0.5065302
0.687120988,0.494406917,0.6869099,0.5065302
0.687120988,0.494406917,0.6869099,0.5065302
0.687120988,0.494406917,0.6869099,0.5065302
0.687120988,0.494406917,0.6869099,0.5065302
0.687120988,0.494406917,0.6869099,0.5065302
0.687120988,0.494406917,0.6869099,0.5065302
0.687120988,0.494406917,0.6869099,0.5065302
0.687120988,0.494406917,0.6869099,0.5065302
0.795712449,0.724815812,0.7379782,0.70872986
0.787262515,0.702134576,0.7887373,0.71452624
0.787262871,0.702134043,0.7887373,0.71452624
0.787266033,0.702129316,0.7887373,0.71452624
0.687120988,0.494406917,0.6869099,0.5065302
0.687120988,0.494406917,0.6869099,0.5065302
0.687120988,0.494406917,0.6869099,0.5065302
0.687120988,0.494406917,0.6869099,0.5065302
0.687120988,0.494406917,0.6869099,0.5065302
0.687120988,0.494406917,0.6869099,0.5065302
0.687120988,0.494406917,0.6869099,0.5065302
0.687120988,0.494406917,0.6869099,0.5065302
0.687120988,0.494406917,0.6869099,0.5065302
0.753669504,0.433600715,0.7504176,0.42459232
0.743750156,0.746128818,0.78831494,0.734841
0.552015039,0.379877495,0.5690813,0.36816764
0.397420565,0.558143551,0.40319014,0.58120793
0.552015039,0.379877495,0.5690813,0.36816764
0.397420565,0.558143551,0.40319014,0.58120793
0.552015039,0.379877495,0.5690813,0.36816764
0.397420565,0.558143551,0.40319014,0.58120793
0.552015039,0.379877495,0.5690813,0.36816764
0.397420565,0.558143551,0.40319014,0.58120793
0.552015039,0.379877495,0.5690813,0.36816764
0.397420565,0.558143551,0.40319014,0.58120793
0.552015039,0.379877495,0.5690813,0.36816764
0.397420565,0.558143551,0.40319014,0.58120793
0.552015039,0.379877495,0.5690813,0.36816764
0.397420565,0.558143551,0.40319014,0.58120793
0.552015039,0.379877495,0.5690813,0.36816764
0.453289015,0.549968924,0.4382068,0.5675504
0.669087928,0.372048834,0.6771233,0.35752743
0.687120988,0.494406917,0.6869099,0.5065302
0.669087928,0.372048834,0.6771233,0.35752743
0.687120988,0.494406917,0.6869099,0.5065302
0.669087928,0.372048834,0.6771233,0.35752743
0.687120988,0.494406917,0.6869099,0.5065302
0.669087928,0.372048834,0.6771233,0.35752743
0.687120988,0.494406917,0.6869099,0.5065302
0.669087928,0.372048834,0.6771233,0.35752743
0.687120988,0.494406917,0.6869099,0.5065302
0.669087928,0.372048834,0.6771233,0.35752743
0.687120988,0.494406917,0.6869099,0.5065302
0.669087928,0.372048834,0.6771233,0.35752743
0.687120988,0.494406917,0.6869099,0.5065302
0.669087928,0.372048834,0.6771233,0.35752743
0.622144431,0.497811918,0.62786674,0.5108467
0.552015039,0.379877495,0.5690813,0.36816764
0.397420565,0.558143551,0.40319014,0.58120793
0.552015039,0.379877495,0.5690813,0.36816764
0.397420565,0.558143551,0.40319014,0.58120793
0.552015039,0.379877495,0.5690813,0.36816764
0.397420565,0.558143551,0.40319014,0.58120793
0.552015039,0.379877495,0.5690813,0.36816764
0.397420565,0.558143551,0.40319014,0.58120793
0.552015039,0.379877495,0.5690813,0.36816764
0.397420565,0.558143551,0.40319014,0.58120793
0.552015039,0.379877495,0.5690813,0.36816764
0.397420565,0.558143551,0.40319014,0.58120793
0.552015039,0.379877495,0.5690813,0.36816764
0.397420565,0.558143551,0.40319014,0.58120793
0.552015039,0.379877495,0.5690813,0.36816764
0.523905503,0.293645756,0.5057442,0.29830933
0.604488912,0.263936971,0.6133549,0.2630621
0.604488912,0.263936971,0.6133549,0.2630621
0.604488912,0.263936971,0.6133549,0.2630621
0.604488912,0.263936971,0.6133549,0.2630621
0.604488912,0.263936971,0.6133549,0.2630621
0.604488912,0.263936971,0.6133549,0.2630621
0.604488912,0.263936971,0.6133549,0.2630621
0.738576448,0.452475248,0.7331027,0.4533832
0.850462874,0.657224033,0.870859,0.6456542
0.472486936,0.813150761,0.6387892,0.7008692
0.472485944,0.813150913,0.6387892,0.7008692
0.472485944,0.813150913,0.6387892,0.7008692
0.410750714,0.792217527,0.562472,0.75651515
0.486832627,0.407466125,0.49971503,0.38982654
0.486832627,0.407466125,0.49971503,0.38982654
0.486832627,0.407466125,0.49971503,0.38982654
0.397420565,0.558143551,0.40319014,0.58120793
0.476637497,0.575416225,0.49342123,0.5896222
0.476637497,0.575416225,0.49342123,0.5896222
0.476637497,0.575416225,0.49342123,0.5896222
0.476637497,0.575416225,0.49342123,0.5896222
0.476637497,0.575416225,0.49342123,0.5896222
0.476637497,0.575416225,0.49342123,0.5896222
0.476637497,0.575416225,0.49342123,0.5896222
0.476637497,0.575416225,0.49342123,0.5896222
0.476637497,0.575416225,0.49342123,0.5896222
0.476637497,0.575416225,0.49342123,0.5896222
0.476637497,0.575416225,0.49342123,0.5896222
0.476637497,0.575416225,0.49342123,0.5896222
0.476637497,0.575416225,0.49342123,0.5896222
0.476637497,0.575416225,0.49342123,0.5896222
0.745425701,0.460624354,0.75893545,0.45245135
0.752007411,0.603499948,0.7733247,0.5616987
0.486832627,0.407466125,0.49971503,0.38982654
0.486832627,0.407466125,0.49971503,0.38982654
0.486832627,0.407466125,0.49971503,0.38982654
0.486832627,0.407466125,0.49971503,0.38982654
0.486832627,0.407466125,0.49971503,0.38982654
0.486832627,0.407466125,0.49971503,0.38982654
0.486832627,0.407466125,0.49971503,0.38982654
0.397420565,0.558143551,0.40319014,0.58120793
0.476637497,0.575416225,0.49342123,0.5896222
0.476637497,0.575416225,0.49342123,0.5896222
0.476637497,0.575416225,0.49342123,0.5896222
0.476637497,0.575416225,0.49342123,0.5896222
0.476637497,0.575416225,0.49342123,0.5896222
0.476637497,0.575416225,0.49342123,0.5896222
0.476637497,0.575416225,0.49342123,0.5896222
0.476637497,0.575416225,0.49342123,0.5896222
0.476637497,0.575416225,0.49342123,0.5896222
0.476637497,0.575416225,0.49342123,0.5896222
0.476637497,0.575416225,0.49342123,0.5896222
0.476637497,0.575416225,0.49342123,0.5896222
0.552015039,0.379877495,0.5690813,0.36816764
0.397420565,0.558143551,0.40319014,0.58120793
0.552015039,0.379877495,0.5690813,0.36816764
0.397420565,0.558143551,0.40319014,0.58120793
0.552015039,0.379877495,0.5690813,0.36816764
0.397420565,0.558143551,0.40319014,0.58120793
0.552015039,0.379877495,0.5690813,0.36816764
0.523905503,0.293645756,0.5057442,0.29830933
0.604488912,0.263936971,0.6133549,0.2630621
0.604488912,0.263936971,0.6133549,0.2630621
0.604488912,0.263936971,0.6133549,0.2630621
0.604488912,0.263936971,0.6133549,0.2630621
0.604488912,0.263936971,0.6133549,0.2630621
0.604488912,0.263936971,0.6133549,0.2630621
0.604488912,0.263936971,0.6133549,0.2630621
0.89160315,0.565494569,0.8923689,0.5460502
0.604488912,0.263936971,0.6133549,0.2630621
0.604488912,0.263936971,0.6133549,0.2630621
0.604488912,0.263936971,0.6133549,0.2630621
0.604488912,0.263936971,0.6133549,0.2630621
0.604488912,0.263936971,0.6133549,0.2630621
0.891602751,0.565496055,0.8923689,0.5460502
0.774990886,0.735093512,0.66080153,0.7624149
0.486832627,0.407466125,0.49971503,0.38982654
0.486832627,0.407466125,0.49971503,0.38982654
0.486832627,0.407466125,0.49971503,0.38982654
0.486832627,0.407466125,0.49971503,0.38982654
0.486832627,0.407466125,0.49971503,0.38982654
0.486832627,0.407466125,0.49971503,0.38982654
0.486832627,0.407466125,0.49971503,0.38982654
0.486832627,0.407466125,0.49971503,0.38982654
0.486832627,0.407466125,0.49971503,0.38982654
0.486832627,0.407466125,0.49971503,0.38982654
0.486832627,0.407466125,0.49971503,0.38982654
0.486832627,0.407466125,0.49971503,0.38982654
0.486832627,0.407466125,0.49971503,0.38982654
0.75093858,0.738876337,0.54901975,0.87067795
0.273672712,0.613244931,0.2706058,0.6116752
0.273672712,0.613244931,0.2706058,0.6116752
0.273672712,0.613244931,0.2706058,0.6116752
0.273672712,0.613244931,0.2706058,0.6116752
0.273672712,0.613244931,0.2706058,0.6116752
0.273672712,0.613244931,0.2706058,0.6116752
0.273672712,0.613244931,0.2706058,0.6116752
0.273672712,0.613244931,0.2706058,0.6116752
0.24748996,0.321953489,0.23861435,0.32694483
0.247660552,0.376781193,0.22739393,0.37643743
0.24748996,0.321953489,0.23861435,0.32694483
0.247660552,0.376781193,0.22739393,0.37643743
0.24748996,0.321953489,0.23861435,0.32694483
0.247660552,0.376781193,0.22739393,0.37643743
0.24748996,0.321953489,0.23861435,0.32694483
0.247660552,0.376781193,0.22739393,0.37643743
0.249654875,0.475328119,0.24697718,0.4776191
0.249654875,0.475328119,0.23595583,0.46458972
0.249654875,0.475328119,0.24697718,0.4776191
0.249654875,0.475328119,0.23595583,0.46458972
0.249654875,0.475328119,0.24697718,0.4776191
0.249654875,0.475328119,0.23595583,0.46458972
0.249654875,0.475328119,0.24697718,0.4776191
0.249654875,0.475328119,0.23595583,0.46458972
0.246113017,0.369156036,0.22886288,0.37519938
0.246113017,0.369156036,0.2253781,0.38406426
0.246113017,0.369156036,0.22886288,0.37519938
0.246113017,0.369156036,0.2253781,0.38406426
0.246113017,0.369156036,0.22886288,0.37519938
0.246113017,0.369156036,0.2253781,0.38406426
0.246113017,0.369156036,0.22886288,0.37519938
0.246113017,0.369156036,0.2253781,0.38406426
0.218621628,0.21175812,0.22322814,0.22334404
0.218621628,0.21175812,0.22507061,0.2272775
0.218621628,0.21175812,0.22322814,0.22334404
0.218621628,0.21175812,0.22507061,0.2272775
0.218621628,0.21175812,0.22322814,0.22334404
0.218621628,0.21175812,0.22507061,0.2272775
0.218621628,0.21175812,0.22322814,0.22334404
0.218621628,0.21175812,0.22507061,0.2272775
0.243795478,0.35154018,0.25132224,0.3516062
0.21880922,0.346874594,0.22282963,0.35989863
0.243795478,0.35154018,0.25132224,0.3516062
0.21880922,0.346874594,0.22282963,0.35989863
0.243795478,0.35154018,0.25132224,0.3516062
0.21880922,0.346874594,0.22282963,0.35989863
0.243795478,0.35154018,0.25132224,0.3516062
0.21880922,0.346874594,0.22282963,0.35989863
0.273672712,0.613244931,0.2706058,0.6116752
0.273672712,0.613244931,0.2706058,0.6116752
0.273672712,0.613244931,0.2706058,0.6116752
0.273672712,0.613244931,0.2706058,0.6116752
0.721347796,0.189928795,0.7198584,0.19795993
0.721347796,0.189928795,0.7198584,0.19795993
0.721347796,0.189928795,0.7198584,0.19795993
0.721347796,0.189928795,0.7198584,0.19795993
0.521068072,0.21043232,0.49583247,0.22365695
0.564116417,0.099022922,0.59022605,0.08373439
0.587866734,0.081345555,0.5880152,0.08470364
0.564116417,0.099022922,0.59022605,0.08373439
0.587866734,0.081345555,0.5880152,0.08470364
0.564116417,0.099022922,0.59022605,0.08373439
0.587866734,0.081345555,0.5880152,0.08470364
0.564116417,0.099022922,0.59022605,0.08373439
0.711659273,0.175835491,0.72077143,0.15447888
0.711659273,0.175835491,0.72077143,0.15447888
0.711659273,0.175835491,0.72077143,0.15447888
0.711659273,0.175835491,0.72077143,0.15447888
0.21880922,0.346874594,0.22725612,0.3616708
0.21880922,0.346874594,0.22282963,0.35989863
0.21880922,0.346874594,0.22725612,0.3616708
0.21880922,0.346874594,0.22282963,0.35989863
0.239704957,0.336987432,0.24129285,0.34400678
0.239704957,0.336987432,0.24129285,0.34400678
0.239704957,0.336987432,0.24129285,0.34400678
0.239704957,0.336987432,0.24129285,0.34400678
0.239704957,0.336987432,0.24129285,0.34400678
0.239704957,0.336987432,0.24129285,0.34400678
0.239704957,0.336987432,0.24129285,0.34400678
0.239704957,0.336987432,0.24129285,0.34400678
0.295946533,0.569633577,0.514037,0.5156408
0.263591457,0.594040269,0.2894646,0.6180781
0.295946533,0.569633577,0.514037,0.5156408
0.263591457,0.594040269,0.2894646,0.6180781
0.249654875,0.475328119,0.25690427,0.48892462
0.271585619,0.435689692,0.28651482,0.4451105
0.249654875,0.475328119,0.25690427,0.48892462
0.271585619,0.435689692,0.28651482,0.4451105
0.249654875,0.475328119,0.25690427,0.48892462
0.271585619,0.435689692,0.28651482,0.4451105
0.249654875,0.475328119,0.25690427,0.48892462
0.271585619,0.435689692,0.28651482,0.4451105
0.21880922,0.346874594,0.22725612,0.3616708
0.21880922,0.346874594,0.22282963,0.35989863
0.21880922,0.346874594,0.22725612,0.3616708
0.21880922,0.346874594,0.22282963,0.35989863
0.273672712,0.613244931,0.2706058,0.6116752
0.273672712,0.613244931,0.2706058,0.6116752
0.273672712,0.613244931,0.2706058,0.6116752
0.273672712,0.613244931,0.2706058,0.6116752
0.273672712,0.613244931,0.2706058,0.6116752
0.273672712,0.613244931,0.2706058,0.6116752
0.273672712,0.613244931,0.2706058,0.6116752
0.273672712,0.613244931,0.2706058,0.6116752
0.273672712,0.613244931,0.2706058,0.6116752
0.273672712,0.613244931,0.2706058,0.6116752
0.273672712,0.613244931,0.2706058,0.6116752
0.273672712,0.613244931,0.2706058,0.6116752
0.239704957,0.336987432,0.24129285,0.34400678
0.239704957,0.336987432,0.24129285,0.34400678
0.239704957,0.336987432,0.24129285,0.34400678
0.239704957,0.336987432,0.24129285,0.34400678
0.239704957,0.336987432,0.24129285,0.34400678
0.239704957,0.336987432,0.24129285,0.34400678
0.239704957,0.336987432,0.24129285,0.34400678
0.239704957,0.336987432,0.24129285,0.34400678
0.247891143,0.472196055,0.24871936,0.47576457
0.271416723,0.434676261,0.28190523,0.44237316
