MDS_X,MDS_Y,C1_X,C1_Y
0.247891143,0.472196055,0.24871936,0.47576457
0.271416723,0.434676261,0.28190523,0.44237316
0.247891143,0.472196055,0.24871936,0.47576457
0.271416723,0.434676261,0.28190523,0.44237316
0.247891143,0.472196055,0.24871936,0.47576457
0.271416723,0.434676261,0.28190523,0.44237316
0.587361859,0.24694284,0.59528214,0.23903076
0.21880922,0.346874594,0.22001016,0.33591878
0.21880922,0.346874594,0.22282963,0.35989863
0.249603337,0.253041366,0.24408126,0.21638475
0.21880922,0.346874594,0.22725612,0.3616708
0.21880922,0.346874594,0.22282963,0.35989863
0.712006023,0.17691442,0.7294568,0.21410751
0.554517013,0.137389428,0.56715727,0.17835242
0.603198298,0,0.50246334,0.031695772
0.620819355,0.019670254,0.63154316,-0.004363269
0.599592267,0.000822027,0.61687875,-0.026341766
0.185781637,0.10134925,0.19613533,0.098530784
0.064532563,0.3253775,0.06723666,0.32187587
0.064532732,0.325377009,0.059468612,0.3331511
0.064535603,0.325368661,0.06723666,0.32187587
0.214184491,0.112094991,0.18826668,0.10820182
0.27020921,0.494026695,0.26901254,0.5003519
0.233904281,0.182398721,0.218925,0.17098582
0.27020921,0.494026695,0.26901254,0.5003519
0.233904281,0.182398721,0.218925,0.17098582
0.27020921,0.494026695,0.26901254,0.5003519
0.233904281,0.182398721,0.218925,0.17098582
0.27020921,0.494026695,0.26901254,0.5003519
0.235107806,0.182419029,0.2288635,0.20116986
0.299597655,0.577517837,0.37998337,0.57511544
0.298636422,0.481840321,0.3013792,0.47963136
0.299597655,0.577517837,0.37998337,0.57511544
0.298636422,0.481840321,0.3013792,0.47963136
0.299597655,0.577517837,0.37998337,0.57511544
0.298636422,0.481840321,0.3013792,0.47963136
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.162940314,0.484231972,0.17450869,0.48551458
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.157466503,0.42776734,0.15768462,0.42576236
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.252788071,0.484741316,0.26195893,0.4676596
0.157466503,0.42776734,0.15768462,0.42576236
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.157466503,0.42776734,0.15768462,0.42576236
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.157466503,0.42776734,0.15768462,0.42576236
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.157466503,0.42776734,0.15768462,0.42576236
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.265731964,0.499498645,0.284953,0.50288737
0.157466503,0.42776734,0.15768462,0.42576236
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.157466503,0.42776734,0.15768462,0.42576236
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.157466503,0.42776734,0.15768462,0.42576236
0.252788071,0.484741316,0.24713278,0.4747365
0.189438831,0.452852274,0.26335827,0.39842457
0.252788071,0.484741316,0.24713278,0.4747365
0.189438831,0.452852274,0.26335827,0.39842457
0.252788071,0.484741316,0.24713278,0.4747365
0.189438831,0.452852274,0.26335827,0.39842457
0.252788071,0.484741316,0.24713278,0.4747365
0.146918686,0.430761266,0.1757729,0.40211928
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.157466503,0.42776734,0.15768462,0.42576236
0.111691341,0.419319277,0.11670757,0.42148143
0.111691341,0.419319277,0.11670757,0.42148143
0.111691341,0.419319277,0.11670757,0.42148143
0.111932502,0.391350146,0.1175601,0.3936032
0.111691341,0.419319277,0.11670757,0.42148143
0.111932502,0.391350146,0.1175601,0.3936032
0.111691341,0.419319277,0.11670757,0.42148143
0.111932502,0.391350146,0.1175601,0.3936032
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.162940314,0.484231972,0.17450869,0.48551458
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.226154292,0.478328548,0.23121265,0.47038049
0.201268773,0.478292565,0.2507876,0.45270598
0.226154292,0.478328548,0.23121265,0.47038049
0.146918686,0.430761266,0.1757729,0.40211928
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.139864377,0.740928549,0.14031532,0.7470019
0.140227378,0.74127858,0.14031532,0.7470019
0.068299774,0.640345675,0.08216004,0.6325515
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.162940314,0.484231972,0.17450869,0.48551458
0.162940314,0.484231972,0.17450869,0.48551458
0.162940314,0.484231972,0.17450869,0.48551458
0.261826648,0.52912366,0.2596542,0.5331887
0.252788071,0.484741316,0.26195893,0.4676596
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.140049023,0.741106707,0.14031532,0.7470019
0.068379593,0.640497232,0.08216004,0.6325515
0.140200832,0.741253012,0.14031532,0.7470019
0.14014392,0.741198181,0.14031532,0.7470019
0.14022142,0.741272843,0.14031532,0.7470019
0.10473961,0.556430509,0.11148305,0.5625845
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.252788071,0.484741316,0.26195893,0.4676596
0.252788071,0.484741316,0.26195893,0.4676596
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.162940314,0.484231972,0.17450869,0.48551458
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.261826648,0.52912366,0.2596542,0.5331887
0.162940314,0.484231972,0.17450869,0.48551458
0.582480211,0.507601076,0.6011516,0.51063037
0.582480211,0.507601076,0.6011516,0.51063037
0.582480211,0.507601076,0.6011516,0.51063037
0.582480211,0.507601076,0.6011516,0.51063037
0.582480211,0.507601076,0.6011516,0.51063037
0.582480211,0.507601076,0.6011516,0.51063037
0.582480211,0.507601076,0.6011516,0.51063037
0.582480211,0.507601076,0.6011516,0.51063037
0.573668586,0.506601388,0.58506095,0.5088666
0.573668586,0.506601388,0.58506095,0.5088666
0.573668586,0.506601388,0.58506095,0.5088666
0.573668586,0.506601388,0.58506095,0.5088666
0.573668586,0.506601388,0.58506095,0.5088666
0.573668586,0.506601388,0.58506095,0.5088666
0.573668586,0.506601388,0.58506095,0.5088666
0.573668586,0.506601388,0.58506095,0.5088666
0.626495924,0.914100181,0.6361895,0.9165377
0.626550224,0.914078495,0.6361895,0.9165377
0.626495924,0.914100181,0.6361895,0.9165377
0.62649594,0.914100175,0.6361895,0.9165377
0.603368429,0.822398064,0.61782944,0.81971544
0.603368398,0.822398077,0.61782944,0.81971544
0.603368424,0.822398066,0.61782944,0.81971544
0.60336842,0.822398068,0.61782944,0.81971544
0.581064618,0.549122304,0.5894029,0.5510542
0.560043704,0.475189651,0.5787127,0.4737391
0.581064618,0.549122304,0.5894029,0.5510542
0.560043704,0.475189651,0.5787127,0.4737391
0.581064618,0.549122304,0.5894029,0.5510542
0.560043704,0.475189651,0.5787127,0.4737391
0.56922533,0.541235235,0.5868988,0.54243684
0.496607974,0.541499113,0.49052313,0.5549123
0.58053253,0.545383338,0.5715407,0.53600955
0.558777725,0.477014659,0.55796623,0.46600974
0.58053253,0.545383338,0.5715407,0.53600955
0.560170324,0.449479352,0.5855224,0.45181227
0.58053253,0.545383338,0.5715407,0.53600955
0.558777725,0.477014659,0.55796623,0.46600974
0.58053253,0.545383338,0.5715407,0.53600955
0.560170324,0.449479352,0.5855224,0.45181227
0.581064618,0.549122304,0.5894029,0.5510542
0.560043704,0.475189651,0.56099904,0.48662788
0.581064618,0.549122304,0.5894029,0.5510542
0.560043704,0.475189651,0.56099904,0.48662788
0.581064618,0.549122304,0.5894029,0.5510542
0.560043704,0.475189651,0.56099904,0.48662788
0.581064618,0.549122304,0.5894029,0.5510542
0.560043704,0.475189651,0.56099904,0.48662788
0.581064618,0.549122304,0.5894029,0.5510542
0.560043704,0.475189651,0.5787127,0.4737391
0.581064618,0.549122304,0.5894029,0.5510542
0.560043704,0.475189651,0.5787127,0.4737391
0.581064618,0.549122304,0.5894029,0.5510542
0.560043704,0.475189651,0.5787127,0.4737391
0.581064618,0.549122304,0.5894029,0.5510542
0.560043704,0.475189651,0.5787127,0.4737391
0.58053253,0.545383338,0.5715407,0.53600955
0.558777725,0.477014659,0.55796623,0.46600974
0.58053253,0.545383338,0.5715407,0.53600955
0.558777725,0.477014659,0.55796623,0.46600974
0.58053253,0.545383338,0.5715407,0.53600955
0.558777725,0.477014659,0.55796623,0.46600974
0.58053253,0.545383338,0.5715407,0.53600955
0.560170324,0.449479352,0.5855224,0.45181227
0.581064618,0.549122304,0.58809674,0.54817605
0.560043704,0.475189651,0.57187855,0.46759933
0.581064618,0.549122304,0.58809674,0.54817605
0.560043704,0.475189651,0.57187855,0.46759933
0.581064618,0.549122304,0.58809674,0.54817605
0.560043704,0.475189651,0.57187855,0.46759933
0.581064618,0.549122304,0.58809674,0.54817605
0.560043704,0.475189651,0.57187855,0.46759933
0.581064618,0.549122304,0.58809674,0.54817605
0.560043704,0.475189651,0.57187855,0.46759933
0.581064618,0.549122304,0.58809674,0.54817605
0.560043704,0.475189651,0.57187855,0.46759933
0.581064618,0.549122304,0.58809674,0.54817605
0.560043704,0.475189651,0.57187855,0.46759933
0.581064618,0.549122304,0.5894029,0.5510542
0.567190687,0.540456383,0.592726,0.5591011
0.581064618,0.549122304,0.58809674,0.54817605
0.554402539,0.428851624,0.55439603,0.43519002
0.581064618,0.549122304,0.58809674,0.54817605
0.554402539,0.428851624,0.55439603,0.43519002
0.581064618,0.549122304,0.58809674,0.54817605
0.554402539,0.428851624,0.55439603,0.43519002
0.581064618,0.549122304,0.58809674,0.54817605
0.554402539,0.428851624,0.55439603,0.43519002
0.581064618,0.549122304,0.58809674,0.54817605
0.554402539,0.428851624,0.55439603,0.43519002
0.581064618,0.549122304,0.58809674,0.54817605
0.550960862,0.426956103,0.55920446,0.42804086
0.581064618,0.549122304,0.58809674,0.54817605
0.550960862,0.426956103,0.55920446,0.42804086
0.581064618,0.549122304,0.58809674,0.54817605
0.550960862,0.426956103,0.55920446,0.42804086
0.581064618,0.549122304,0.58809674,0.54817605
0.550960862,0.426956103,0.55920446,0.42804086
0.581064618,0.549122304,0.58809674,0.54817605
0.550960862,0.426956103,0.55920446,0.42804086
0.581064618,0.549122304,0.58809674,0.54817605
0.550960862,0.426956103,0.55920446,0.42804086
0.581064618,0.549122304,0.58809674,0.54817605
0.550960862,0.426956103,0.55920446,0.42804086
0.581064618,0.549122304,0.58809674,0.54817605
0.550960862,0.426956103,0.55920446,0.42804086
0.581064618,0.549122304,0.58809674,0.54817605
0.550960862,0.426956103,0.55920446,0.42804086
0.581064618,0.549122304,0.5894029,0.5510542
0.581064618,0.549122304,0.5894029,0.5510542
0.581064618,0.549122304,0.5894029,0.5510542
0.560043704,0.475189651,0.56099904,0.48662788
0.581064618,0.549122304,0.5894029,0.5510542
0.581064618,0.549122304,0.5894029,0.5510542
0.581064618,0.549122304,0.5894029,0.5510542
0.496607974,0.541499113,0.49052313,0.5549123
0.552302148,0.442866487,0.5712209,0.4449188
0.57223547,0.475007795,0.58694565,0.4925362
0.552302148,0.442866487,0.5712209,0.4449188
0.57223547,0.475007795,0.58694565,0.4925362
0.552302148,0.442866487,0.5712209,0.4449188
0.57223547,0.475007795,0.58694565,0.4925362
0.552302148,0.442866487,0.5712209,0.4449188
0.57223547,0.475007795,0.58694565,0.4925362
0.569114536,0.443818734,0.5691335,0.4668399
0.572853045,0.474072855,0.59303874,0.47266984
0.552867117,0.441835841,0.55846846,0.4386052
0.572853045,0.474072855,0.5832219,0.4812811
0.569114536,0.443818734,0.5691335,0.4668399
0.572853045,0.474072855,0.59303874,0.47266984
0.552867117,0.441835841,0.55846846,0.4386052
0.572853045,0.474072855,0.5832219,0.4812811
0.581064618,0.549122304,0.58809674,0.54817605
0.56922533,0.541235235,0.5868988,0.54243684
0.581064618,0.549122304,0.58809674,0.54817605
0.56922533,0.541235235,0.5868988,0.54243684
0.581064618,0.549122304,0.58809674,0.54817605
0.56922533,0.541235235,0.5868988,0.54243684
0.581064618,0.549122304,0.58809674,0.54817605
0.56922533,0.541235235,0.5868988,0.54243684
0.581064618,0.549122304,0.5894029,0.5510542
0.581064618,0.549122304,0.5894029,0.5510542
0.581064618,0.549122304,0.5894029,0.5510542
0.581064618,0.549122304,0.5894029,0.5510542
0.581064618,0.549122304,0.5894029,0.5510542
0.581064618,0.549122304,0.5894029,0.5510542
0.581064618,0.549122304,0.58809674,0.54817605
0.56922533,0.541235235,0.5868988,0.54243684
0.568766704,0.491017136,0.5695531,0.4984511
0.573047881,0.521297479,0.5823833,0.52177924
0.592801408,0.500811491,0.5886017,0.50511307
0.573047881,0.521297479,0.5760388,0.53412575
0.568766704,0.491017136,0.5695531,0.4984511
0.573047881,0.521297479,0.5823833,0.52177924
0.592801408,0.500811491,0.5886017,0.50511307
0.573047881,0.521297479,0.5760388,0.53412575
0.594773936,0.646794127,0.5880518,0.64481395
0.618509572,0.653557496,0.6321272,0.6558603
0.594773936,0.646794127,0.5880518,0.64481395
0.618509572,0.653557496,0.6321272,0.6558603
0.594773936,0.646794127,0.5880518,0.64481395
0.618509572,0.653557496,0.6321272,0.6558603
0.594773936,0.646794127,0.5880518,0.64481395
0.618509572,0.653557496,0.6321272,0.6558603
0.607973151,0.765221435,0.6122788,0.7675701
0.667539381,0.755365742,0.666331,0.7290987
0.607982008,0.765216236,0.6122788,0.7675701
0.667539263,0.755365845,0.666331,0.7290987
0.607973593,0.765221176,0.6122788,0.7675701
0.667539268,0.755365841,0.666331,0.7290987
0.607973472,0.765221247,0.6122788,0.7675701
0.66818579,0.754799641,0.666331,0.7290987
0.571997319,0.490097425,0.5695531,0.4984511
0.568532476,0.36609296,0.57680047,0.37576866
0.571997319,0.490097425,0.5695531,0.4984511
0.568532476,0.36609296,0.57680047,0.37576866
0.571997319,0.490097425,0.5695531,0.4984511
0.568532476,0.36609296,0.57680047,0.37576866
0.571997319,0.490097425,0.5695531,0.4984511
0.568532476,0.36609296,0.57680047,0.37576866
0.571997319,0.490097425,0.5695531,0.4984511
0.568532476,0.36609296,0.57680047,0.37576866
0.581528102,0.490857746,0.57634306,0.49341404
0.552795616,0.361299947,0.5539365,0.35415322
0.581528102,0.490857746,0.57634306,0.49341404
0.552795616,0.361299947,0.5539365,0.35415322
0.581528102,0.490857746,0.5753446,0.487742
0.555757259,0.354651896,0.5682441,0.33833367
0.581064618,0.549122304,0.5894029,0.5510542
0.560043704,0.475189651,0.5787127,0.4737391
0.581064618,0.549122304,0.5894029,0.5510542
0.560043704,0.475189651,0.5787127,0.4737391
0.581064618,0.549122304,0.5894029,0.5510542
0.560043704,0.475189651,0.5787127,0.4737391
0.581064618,0.549122304,0.5894029,0.5510542
0.560043704,0.475189651,0.5787127,0.4737391
0.571997319,0.490097425,0.5712824,0.49663806
0.571192919,0.356838837,0.58204794,0.3612945
0.571997319,0.490097425,0.5712824,0.49663806
0.57119292,0.356838837,0.58204794,0.3612945
0.571997319,0.490097425,0.5712824,0.49663806
0.571192919,0.356838837,0.58204794,0.3612945
0.571997319,0.490097425,0.5712824,0.49663806
0.571192919,0.356838837,0.58204794,0.3612945
0.607992944,0.765209817,0.6122788,0.7675701
0.635402981,0.790917572,0.6277734,0.78100145
0.608003395,0.765203681,0.6122788,0.7675701
0.635403059,0.790917524,0.6277734,0.78100145
0.607973624,0.765221158,0.6122788,0.7675701
0.635403005,0.790917557,0.6277734,0.78100145
0.607986393,0.765213662,0.6122788,0.7675701
0.659366351,0.610429443,0.6438714,0.63308173
0.733502629,0.481417299,0.7536994,0.4865679
0.400800541,0.271034764,0.41594157,0.235619
0.785662782,0.591947454,0.8116127,0.5559059
0.518048887,0.352907379,0.5274159,0.33577633
0.511057743,0.327806781,0.52408135,0.32204965
0.489862304,0.079366502,0.5736078,0.26600778
0.460112397,0.338503406,0.48269528,0.32567877
0.329434886,0.638498124,0.33588296,0.6421546
0.7973911,0.229843822,0.80327404,0.2132782
0.625282518,0.43908301,0.64604807,0.43517852
0.559807072,0.284950283,0.7975316,0.17657837
0.387857875,0.660104525,0.64512426,0.30044347
0.363766837,0.723659842,0.36293525,0.67360497
0.259298523,0.201594596,0.2665288,0.2067563
0.566920079,0.320663213,0.5656755,0.32305652
0.540463084,0.346598189,0.52890766,0.3634501
0.533702751,0.229156796,0.5260216,0.210119
0.391690219,0.261430039,0.38632727,0.29278702
0.568811126,0.304242322,0.5702727,0.31173038
0.656902669,0.329372398,0.6763315,0.30211294
0.258942516,0.595681544,0.27648026,0.6123051
0.522331849,0.622330922,0.4200425,0.6459004
0.527873382,0.483415372,0.40375823,0.5123669
0.269046063,0.597863502,0.2842441,0.6000231
0.196464673,0.388140975,0.19410403,0.38613617
0.388967222,0.600123348,0.3898493,0.61087143
0.514265017,0.642829629,0.57197654,0.6585964
0.531976211,0.630868263,0.54415756,0.6379402
0.817721448,0.627919193,0.84153366,0.63772744
0.294827729,0.565611371,0.30930346,0.55121577
0.292468521,0.531468482,0.3177591,0.550415
0.727783035,0.425885253,0.6757326,0.40137118
0.263591457,0.594040269,0.28158325,0.6106337
0.462906863,0.626495347,0.5957494,0.5793313
0.460537174,0.54850441,0.44301584,0.5632718
0.269046063,0.597863502,0.2706058,0.6116752
0.404646729,0.605569875,0.38257453,0.57874256
0.408401438,0.423111737,0.38205063,0.41632783
0.662944512,0.395115734,0.6388546,0.38944322
0.272141757,0.604445873,0.2559866,0.624238
0.295279716,0.560828727,0.8180356,0.47290462
0.275848225,0.592382366,0.3244885,0.5649052
0.432998853,0.600608039,0.44286457,0.6094212
0.414688542,0.49916833,0.45193505,0.49554056
0.413797293,0.497486325,0.30766127,0.5113443
0.261320036,0.777895515,0.2766677,0.7520642
0.447553585,0.528798817,0.4901692,0.5585409
0.286526958,0.615131322,0.29990125,0.6192826
0.318823952,0.606261091,0.307912,0.582024
0.134082011,0.201687875,0.17115937,0.19792072
0.134208765,0.201529561,0.17115937,0.19792072
0.547589444,0.709151093,0.55023396,0.71168447
0.579712304,0.688353896,0.57069314,0.69546866
0.598237356,0.71482231,0.5989676,0.7160103
0.611609014,0.717812728,0.6272218,0.73003364
0.557892908,0.668566909,0.57346815,0.6597199
0.608163148,0.726785369,0.59252834,0.735553
0.507024879,0.705007411,0.48897806,0.71178436
0.498420226,0.639120574,0.558019,0.6604239
0.35825788,0.543328928,0.37613437,0.51712817
0.35825788,0.543328928,0.37613437,0.51712817
0.182825789,0.387190646,0.25012884,0.39169127
0.182825789,0.387190646,0.25012884,0.39169127
0.718026301,0.587528552,0.7310159,0.61279374
0.718026301,0.587528552,0.7310159,0.61279374
0.554571886,0.649410916,0.5618109,0.6592419
0.554571886,0.649410916,0.5618109,0.6592419
0.619630128,0.690519958,0.6428106,0.6662985
0.597742108,0.663125841,0.6178952,0.66553986
0.596296471,0.651163389,0.60982525,0.6511368
0.596296471,0.651163389,0.60982525,0.6511368
0.641283683,0.606711561,0.65238476,0.5832459
0.641283683,0.606711561,0.65238476,0.5832459
0.591153208,0.377370459,0.601599,0.3552602
0.624066464,0.683868887,0.64185166,0.6717129
0.601292474,0.686423032,0.6207276,0.69956535
0.601292474,0.686423032,0.6207276,0.69956535
0.504446091,0.650227156,0.61449033,0.3031397
0.580685978,0.625487785,0.59365714,0.59994936
0.805909901,0.543678977,0.7947223,0.5420124
0.805909901,0.543678977,0.7947223,0.5420124
0.593448081,0.674112822,0.61181813,0.66410214
0.593814032,0.680758626,0.55332184,0.7287278
0.587653186,0.63749302,0.5353997,0.60565954
0.587653186,0.63749302,0.5353997,0.60565954
0.635823566,0.757932667,0.6451702,0.7654329
0.635821362,0.757934267,0.6451702,0.7654329
0.269046063,0.597863502,0.2706058,0.6116752
0.269046063,0.597863502,0.2706058,0.6116752
0.402589235,0.645492493,0.40879002,0.49997073
0.401137651,0.647824693,0.44887003,0.7453532
0.713474874,0.564124462,0.7065618,0.5620486
0.658720319,0.505772257,0.68127835,0.50875473
0.542766423,0.266010733,0.4203247,0.17981194
0.508788346,0.140133021,0.4997735,0.15618591
0.507923984,0.101046789,0.5191363,0.10638815
0.507923984,0.101046789,0.5191363,0.10638815
0.689250869,0.281320885,0.67784595,0.26939672
0.68925087,0.281320886,0.67784595,0.26939672
0.252835024,0.604889298,0.2261233,0.5977633
0.252835024,0.604889298,0.2261233,0.5977633
0.338871009,0.455935272,0.3597614,0.44448954
0.343320764,0.496834173,0.33089796,0.47324115
0.279726836,0.43976448,0.28438666,0.43333882
0.279726836,0.43976448,0.28438666,0.43333882